Survey,Survey Cycle,Vessel,Cruise Leg,Trawl Id,Trawl Performance,Trawl Date,Trawl Start Time,Best Latitude (dd),Best Longitude (dd),Best Position Type,Best Depth (m),Best Depth Type,Trawl Duration (min),Area Swept by the Net (hectares),Temperature At the Gear (degs C)
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010085,Fisheries Assessment Acceptable,6/18/11,6/18/11 11:08,42.33495561,-124.8702571,Gear Start Haulback,857.1,Bottom Depth,18.87,2.144877,4.16
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010086,Fisheries Assessment Acceptable,6/18/11,6/18/11 15:01,42.0199586,-125.0007839,Gear Track Midpoint,1126.5,Bottom Depth,15.8,1.37865,3.4
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010087,Fisheries Assessment Acceptable,6/18/11,6/18/11 18:36,41.84057029,-124.7195038,Gear Track Midpoint,735.1,Bottom Depth,21.05,1.90762,4.62
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010088,Fisheries Assessment Acceptable,6/19/11,6/19/11 5:45,41.16882084,-124.3854757,Gear Track Midpoint,283.4,Bottom Depth,16.63,1.6978,6.91
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010089,Fisheries Assessment Acceptable,6/19/11,6/19/11 9:25,41.23575736,-124.2061457,Gear Track Midpoint,64.8,Bottom Depth,18.67,1.819041,7.68
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010090,Fisheries Assessment Acceptable,6/19/11,6/19/11 14:24,41.65521128,-124.299783,Gear Start Haulback,62.8,Bottom Depth,18.55,1.596894,7.1
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010091,Fisheries Assessment Acceptable,6/19/11,6/19/11 16:10,41.68933648,-124.3773476,Gear Track Midpoint,98.5,Bottom Depth,17.12,1.603341,7.27
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010092,Fisheries Assessment Acceptable,6/20/11,6/20/11 6:21,42.04616988,-124.4797768,Gear Track Midpoint,108.3,Bottom Depth,16.78,1.628367,7.3
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010093,Fisheries Assessment Acceptable,6/20/11,6/20/11 8:25,41.92884594,-124.5975515,Gear Track Midpoint,451.4,Bottom Depth,17.18,1.527798,5.97
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010094,Fisheries Assessment Acceptable,6/20/11,6/20/11 10:45,41.87631783,-124.5963256,Gear Track Midpoint,532,Bottom Depth,16.02,1.713285,5.85
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010095,Fisheries Assessment Acceptable,6/20/11,6/20/11 13:48,41.83070097,-124.4937146,Gear Track Midpoint,187.2,Bottom Depth,17.62,1.729647,7.01
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010096,Fisheries Assessment Acceptable,6/21/11,6/21/11 6:35,41.81525526,-124.4561774,Gear Track Midpoint,140.9,Bottom Depth,16.7,1.65022,7.11
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010097,Fisheries Assessment Acceptable,6/21/11,6/21/11 8:47,41.7721237,-124.5360027,Gear Track Midpoint,472.2,Bottom Depth,16.78,1.80362,5.73
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010098,Fisheries Assessment Acceptable,6/21/11,6/21/11 10:58,41.73055283,-124.5766806,Gear Track Midpoint,556.5,Bottom Depth,17.87,1.8357,5.41
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010099,Fisheries Assessment Acceptable,6/21/11,6/21/11 14:07,41.81862703,-124.7679441,Gear Track Midpoint,828.2,Bottom Depth,19.92,1.82347,4.45
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010100,Fisheries Assessment Acceptable,6/22/11,6/22/11 5:47,40.86621937,-124.2844957,Gear Start Haulback,69.5,Bottom Depth,17.68,1.97382,7.63
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010101,Fisheries Assessment Acceptable,6/22/11,6/22/11 9:35,40.51762598,-124.5269279,Gear Track Midpoint,74.3,Bottom Depth,18.1,1.517574,7.31
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010102,Fisheries Assessment Acceptable,6/22/11,6/22/11 13:49,40.26287179,-124.9769734,Gear Track Midpoint,994.8,Bottom Depth,15.92,1.59664,4.1
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010103,Fisheries Assessment Acceptable,6/22/11,6/22/11 16:26,40.26632704,-125.0555503,Gear Track Midpoint,1126.4,Bottom Depth,21.02,1.9586,3.65
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010104,Fisheries Assessment Acceptable,6/22/11,6/22/11 18:53,40.20418917,-124.9123154,Vessel Track Midpoint,958,Bottom Depth,21.98,1.894,4.15
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010105,Fisheries Assessment Acceptable,6/23/11,6/23/11 6:21,40.33641418,-124.5266768,Gear Track Midpoint,557.6,Bottom Depth,17.08,1.682906,6.07
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,3,201103010106,Fisheries Assessment Acceptable,6/27/11,6/27/11 5:50,40.23529451,-124.9034212,Gear Track Midpoint,868.8,Bottom Depth,16.87,1.880948,4.4
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010108,Fisheries Assessment Acceptable,6/27/11,6/27/11 12:25,40.20154466,-124.5250422,Gear Track Midpoint,476.3,Bottom Depth,16.68,1.665927,5.94
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010109,Fisheries Assessment Acceptable,6/27/11,6/27/11 14:34,40.1561557,-124.5569803,Gear Start Haulback,692.7,Bottom Depth,16.78,1.58038,5.14
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010110,Fisheries Assessment Acceptable,6/27/11,6/27/11 16:18,40.12598423,-124.4620451,Gear Track Midpoint,617.4,Bottom Depth,16.2,1.50372,5.21
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010111,Fisheries Assessment Acceptable,6/27/11,6/27/11 17:29,40.09221038,-124.4020514,Gear Track Midpoint,622.4,Bottom Depth,16.38,1.479346,5.3
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010112,Fisheries Assessment Acceptable,6/27/11,6/27/11 19:13,40.01267559,-124.4014306,Gear Track Midpoint,850.7,Bottom Depth,18.52,2.034265,4.42
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010113,Fisheries Assessment Acceptable,6/28/11,6/28/11 6:28,39.7731386,-124.0918222,Gear Start Haulback,423.9,Bottom Depth,17.8,1.99612,6.99
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010114,Fisheries Assessment Acceptable,6/28/11,6/28/11 10:27,39.45029362,-124.1705157,Gear Track Midpoint,959.6,Bottom Depth,16.02,1.663564,4.12
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010115,Fisheries Assessment Acceptable,6/28/11,6/28/11 12:50,39.34954782,-123.9304419,Gear Track Midpoint,144.1,Bottom Depth,17.05,1.84512,7.92
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010116,Fisheries Assessment Acceptable,6/28/11,6/28/11 16:25,38.95606274,-123.8430869,Gear Track Midpoint,113.1,Bottom Depth,16.8,1.695875,8.05
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010117,Fisheries Assessment Acceptable,6/29/11,6/29/11 5:54,38.57053174,-123.5864199,Gear Track Midpoint,146.8,Bottom Depth,17.95,2.11352,8.22
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010118,Fisheries Assessment Acceptable,6/29/11,6/29/11 8:25,38.39772,-123.5138394,Gear Track Midpoint,192.5,Bottom Depth,17.32,1.963895,8.01
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010119,Fisheries Assessment Acceptable,6/29/11,6/29/11 10:28,38.38100223,-123.2829873,Gear Track Midpoint,104.5,Bottom Depth,16.73,1.661375,8.22
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010120,Fisheries Assessment Acceptable,6/29/11,6/29/11 13:16,38.24778811,-123.5225784,Gear Track Midpoint,411.5,Bottom Depth,16.13,1.712641,6.56
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010121,Fisheries Assessment Acceptable,6/29/11,6/29/11 15:16,38.25674083,-123.4699688,Vessel Track Midpoint,296.8,Bottom Depth,16.28,1.64918,7.34
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010122,Fisheries Assessment Acceptable,6/29/11,6/29/11 17:49,38.14689625,-123.16326,Vessel Track Midpoint,93.8,Bottom Depth,17.18,1.86394,8.29
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010124,Fisheries Assessment Acceptable,6/30/11,6/30/11 8:52,37.74155935,-122.9754916,Gear Track Midpoint,62.5,Bottom Depth,17.3,1.714,8.89
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010125,Fisheries Assessment Acceptable,6/30/11,6/30/11 11:53,37.64110051,-122.8045034,Gear Track Midpoint,62.1,Bottom Depth,17.55,1.369208,8.85
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010126,Fisheries Assessment Acceptable,6/30/11,6/30/11 13:54,37.50214275,-122.6540644,Gear Track Midpoint,65,Bottom Depth,17.2,1.695434,8.98
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010127,Fisheries Assessment Acceptable,6/30/11,6/30/11 19:17,37.41131927,-123.1753331,Gear Start Haulback,951.3,Bottom Depth,21.75,2.312786,4.35
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010129,Fisheries Assessment Acceptable,7/1/11,7/1/11 7:16,37.36909869,-123.056226,Gear Track Midpoint,771.8,Bottom Depth,18.68,2.16311,4.84
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010130,Fisheries Assessment Acceptable,7/1/11,7/1/11 10:27,37.17679814,-122.9004537,Gear Track Midpoint,453,Bottom Depth,15.32,1.595913,6.53
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010131,Fisheries Assessment Acceptable,7/1/11,7/1/11 13:44,37.03653705,-122.5470934,Gear Track Midpoint,128.2,Bottom Depth,16.68,1.71054,8.78
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010132,Fisheries Assessment Acceptable,7/1/11,7/1/11 16:01,37.07867668,-122.3853716,Gear Track Midpoint,71.5,Bottom Depth,16.98,1.849188,9.14
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010135,Fisheries Assessment Acceptable,7/2/11,7/2/11 10:24,36.78996875,-121.8651599,Gear Track Midpoint,244.8,Bottom Depth,17.9,1.801581,8.12
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010136,Fisheries Assessment Acceptable,7/2/11,7/2/11 14:02,36.94164749,-122.1937877,Gear Start Haulback,75.4,Bottom Depth,17.33,1.729105,9.1
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010137,Fisheries Assessment Acceptable,7/2/11,7/2/11 18:52,36.57748,-122.015825,Gear Track Midpoint,372.4,Bottom Depth,15.73,1.543199,7.63
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010138,Fisheries Assessment Acceptable,7/3/11,7/3/11 6:13,36.17461091,-121.9178387,Gear Track Midpoint,672.7,Bottom Depth,17.32,1.865376,5.72
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010139,Fisheries Assessment Acceptable,7/3/11,7/3/11 8:32,36.19452045,-121.9538362,Gear Track Midpoint,711.9,Bottom Depth,17.45,2.132928,4.99
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010140,Fisheries Assessment Acceptable,7/3/11,7/3/11 10:30,36.19805495,-121.9829531,Gear Track Midpoint,727.7,Bottom Depth,18.8,2.115771,5.01
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010141,Fisheries Assessment Acceptable,7/3/11,7/3/11 12:38,36.19353717,-122.0637518,Gear Start Haulback,860.7,Bottom Depth,17.15,1.713009,4.6
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010142,Fisheries Assessment Acceptable,7/3/11,7/3/11 16:05,36.10709831,-121.7277598,Gear Track Midpoint,577.1,Bottom Depth,17.45,1.858922,6.26
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010143,Fisheries Assessment Acceptable,7/3/11,7/3/11 19:31,35.81490914,-121.7593314,Gear Start Haulback,963.3,Bottom Depth,16.23,1.778715,4.26
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010144,Fisheries Assessment Acceptable,7/4/11,7/4/11 6:11,35.77207494,-122.1039633,Gear Track Midpoint,1191,Bottom Depth,17.38,1.524712,3.32
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010145,Fisheries Assessment Acceptable,7/4/11,7/4/11 8:56,35.67681851,-122.0111916,Gear Track Midpoint,1243.7,Bottom Depth,17.57,1.677291,3.4
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010146,Fisheries Assessment Acceptable,7/4/11,7/4/11 11:21,35.77786431,-121.9941421,Gear Track Midpoint,1066,Bottom Depth,21.62,2.25372,3.99
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010147,Fisheries Assessment Acceptable,7/5/11,7/5/11 6:06,35.70236425,-121.4845231,Gear Track Midpoint,517.7,Bottom Depth,17.07,1.8683,6.77
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010148,Fisheries Assessment Acceptable,7/5/11,7/5/11 9:04,35.50826667,-121.6032058,Gear Track Midpoint,915,Bottom Depth,17.27,1.872496,4.43
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010149,Fisheries Assessment Acceptable,7/5/11,7/5/11 12:06,35.59738841,-121.7909873,Gear Track Midpoint,968.5,Bottom Depth,17.6,1.799708,4.17
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010150,Fisheries Assessment Acceptable,7/5/11,7/5/11 14:34,35.53361092,-121.8050339,Gear Start Haulback,1026,Bottom Depth,18.75,1.897617,3.93
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010151,Fisheries Assessment Acceptable,7/5/11,7/5/11 18:47,35.37961344,-121.6865239,Gear Track Midpoint,1220,Bottom Depth,19.77,1.760976,3.31
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010152,Fisheries Assessment Acceptable,7/6/11,7/6/11 6:08,35.0917877,-121.4035672,Gear Track Midpoint,501.8,Bottom Depth,16.17,1.6129,6.63
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,4,201103010153,Fisheries Assessment Acceptable,7/6/11,7/6/11 7:54,35.11843838,-121.3510054,Gear Track Midpoint,647.1,Bottom Depth,17.23,1.869439,5.72
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010154,Fisheries Assessment Acceptable,7/10/11,7/10/11 6:50,34.71323466,-120.8858684,Gear Track Midpoint,222.6,Bottom Depth,16.38,1.675476,9.17
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010155,Fisheries Assessment Acceptable,7/10/11,7/10/11 10:17,34.55792514,-120.8464572,Gear Track Midpoint,365.6,Bottom Depth,15.58,1.570528,7.85
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010156,Fisheries Assessment Acceptable,7/10/11,7/10/11 14:23,34.21386495,-120.9062817,Gear Track Midpoint,875.7,Bottom Depth,20.25,2.025488,4.56
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010157,Fisheries Assessment Acceptable,7/10/11,7/10/11 18:27,34.29056913,-120.6387072,Gear Track Midpoint,524.3,Bottom Depth,16.9,1.921392,6.34
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010159,Fisheries Assessment Acceptable,7/11/11,7/11/11 7:18,33.92596779,-120.444123,Gear Track Midpoint,426.8,Bottom Depth,16.45,1.817494,7.82
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010160,Fisheries Assessment Acceptable,7/11/11,7/11/11 10:58,33.91499865,-120.2317457,Gear Track Midpoint,89.5,Bottom Depth,17.55,1.699704,9.62
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010161,Fisheries Assessment Acceptable,7/11/11,7/11/11 13:05,33.85079089,-120.2544836,Gear Track Midpoint,533,Bottom Depth,26.4,1.71564,7.06
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010162,Fisheries Assessment Acceptable,7/11/11,7/11/11 15:39,33.83601653,-120.1016808,Gear Track Midpoint,137.6,Bottom Depth,16.13,1.475481,9.49
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010164,Fisheries Assessment Acceptable,7/12/11,7/12/11 6:13,33.06510207,-120.0987657,Gear Start Haulback,1156.9,Bottom Depth,24.85,2.095605,4.01
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010165,Fisheries Assessment Acceptable,7/12/11,7/12/11 9:40,32.9128731,-120.2187661,Gear Track Midpoint,660.1,Bottom Depth,17.27,1.791664,5.48
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010166,Fisheries Assessment Acceptable,7/12/11,7/12/11 13:29,32.79117622,-119.8431628,Gear Track Midpoint,1159.6,Bottom Depth,19.35,1.745226,4.08
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010167,Fisheries Assessment Acceptable,7/13/11,7/13/11 6:04,33.05546977,-118.6887583,Gear Track Midpoint,418.8,Bottom Depth,16.15,1.449539,6.83
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010169,Fisheries Assessment Acceptable,7/13/11,7/13/11 10:01,32.84248762,-118.5758734,Gear Start Haulback,528.9,Bottom Depth,16.38,1.572432,6.07
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010170,Fisheries Assessment Acceptable,7/13/11,7/13/11 12:19,32.76492017,-118.50854,Gear Track Midpoint,413.9,Bottom Depth,15.63,1.488546,6.75
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010171,Fisheries Assessment Acceptable,7/13/11,7/13/11 15:09,32.59890939,-118.607885,Gear Start Haulback,1118.8,Bottom Depth,17.98,1.78619,3.69
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010172,Fisheries Assessment Acceptable,7/13/11,7/13/11 19:36,32.31928092,-118.829896,Gear Track Midpoint,1125.1,Bottom Depth,19.93,1.99824,3.64
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010174,Fisheries Assessment Acceptable,7/14/11,7/14/11 18:41,32.58110168,-117.3634647,Gear Track Midpoint,136.8,Bottom Depth,13.68,1.284981,9.86
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010176,Fisheries Assessment Acceptable,7/15/11,7/15/11 8:17,33.07692224,-117.3385412,Gear Track Midpoint,60.8,Bottom Depth,17.73,1.699375,11.78
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010177,Fisheries Assessment Acceptable,7/15/11,7/15/11 10:06,33.10904766,-117.3713136,Gear Start Haulback,221.8,Bottom Depth,17.2,1.54775,9.57
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010178,Fisheries Assessment Acceptable,7/15/11,7/15/11 13:37,33.26650603,-117.5844283,Gear Track Midpoint,226.3,Bottom Depth,15.98,1.537078,9.51
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010179,Fisheries Assessment Acceptable,7/15/11,7/15/11 15:25,33.36328348,-117.64216,Gear Track Midpoint,75.8,Bottom Depth,17.02,1.673375,10.64
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010180,Fisheries Assessment Acceptable,7/15/11,7/15/11 18:01,33.29075209,-117.8584072,Gear Start Haulback,616.9,Bottom Depth,18.22,1.823792,6.05
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010181,Fisheries Assessment Acceptable,7/16/11,7/16/11 6:06,33.4396794,-118.5949018,Gear Track Midpoint,120.9,Bottom Depth,17.4,1.887141,9.24
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010184,Fisheries Assessment Acceptable,7/17/11,7/17/11 7:46,33.63711373,-118.6774278,Gear Track Midpoint,860.5,Bottom Depth,18.52,1.866558,5.22
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010185,Fisheries Assessment Acceptable,7/17/11,7/17/11 9:53,33.56298714,-118.7850128,Gear Track Midpoint,506.4,Bottom Depth,16.12,1.65184,6.81
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010186,Fisheries Assessment Acceptable,7/18/11,7/18/11 6:05,34.13646743,-119.978737,Gear Track Midpoint,200.6,Bottom Depth,18.13,1.726149,8.86
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010187,Fisheries Assessment Acceptable,7/18/11,7/18/11 8:13,34.15168565,-120.032274,Gear Track Midpoint,499,Bottom Depth,17.43,1.739375,6.67
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010188,Fisheries Assessment Acceptable,7/18/11,7/18/11 10:52,34.19871341,-120.2432993,Gear Track Midpoint,488.9,Bottom Depth,16.72,1.680092,6.56
Groundfish Slope and Shelf Combination Survey,Cycle 2011,Ms. Julie,5,201103010189,Fisheries Assessment Acceptable,7/18/11,7/18/11 13:21,34.33540469,-120.3315417,Gear Start Haulback,331,Bottom Depth,16.58,1.60128,7.88
